'2021-01-11T22:44:21.952Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:21.981Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:21.983Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:22.029Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:22.031Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:22.091Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:22.100Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:22.174Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:22.241Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:22.245Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:22.246Z','error','griddersetup','process$','error adding gridder task: RxPg ORM p pgInsert$ method params [municipioDiscretePolyTopArea,DISCRETEPOLYTOPAREA,Municipio máxima área,Teselado de municipios con sus provincias por máxima área usando el algoritmo DiscretePolyTopAreaGridderTask,context.municipio,geom,[object Object],] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.246Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:22.281Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:22.284Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:22.285Z','error','griddersetup','process$','error adding gridder task: RxPg ORM c pgInsert$ method params [municipioDiscreteAreaSummary,DISCRETEPOLYAREASUMMARY,Desglose de área de municipios,Área de cada municipio en la celda, incluyendo su provincia,context.municipio,geom,[object Object],] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.286Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:22.337Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:22.341Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:22.342Z','error','griddersetup','process$','error adding gridder task: RxPg ORM g pgInsert$ method params [gridderTaskPointAggregationsPoblacion,POINTAGGREGATIONS,Estadísticas de población,Estadísticas de población,poblacion.poblacion,geom,[object Object],] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.343Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:22.369Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:22.372Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:22.374Z','error','griddersetup','process$','error adding gridder task: RxPg ORM c pgInsert$ method params [gridderTaskPointIdwMdt,POINTIDWINTERPOLATION,Interpolación MDT con IDW,Interpolación del Modelo Digital del Terreno (MDT) mediante el método Inverse Distance Weighting.,mdt.mdt,geom,[object Object]] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.375Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:22.392Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:22.395Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:22.396Z','error','griddersetup','process$','error adding gridder task: RxPg ORM m pgInsert$ method params [gridderTaskMdtProcessing,MDTPROCESSING,Interpolación MDT por media de alturas e IDW,Interpolación del Modelo Digital del Terreno (MDT) mediante el método de media de alturas si la densidad de puntos de alturas es lo suficientemente alta en la celda o por interpolación Inverse Distance Weighting si no.,mdt.mdt,geom,[object Object]] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.396Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:53.123Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.130Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.133Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.135Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.138Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.153Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.169Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.196Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.240Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.244Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.295Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.299Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.326Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.333Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.368Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.411Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:53.816Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:44:53.874Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:53.878Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:53.879Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:55.073Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:44:55.088Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:55.092Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:55.092Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:55.267Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:44:55.285Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:55.289Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:55.290Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:55.295Z','info','griddersetup','process$','GridderTask set up','undefined'
