'2021-01-10T21:58:43.378Z','info','gridder','process$','initilizing process','undefined'
'2021-01-10T21:58:43.391Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-10T21:58:43.455Z','info','gridder','process$','connected with source PG at 37north.io','undefined'
'2021-01-10T21:58:43.475Z','error','coveringcells','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,cellutility_base_geom_gridding,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-10T21:58:43.479Z','error','coveringcells','process$','error adding gridder task: RxPg ORM c pgInsert$ method params [gridderTaskPointIdwMdt,POINTIDWINTERPOLATION,Interpolación MDT con IDW,Interpolación del Modelo Digital del Terreno (MDT) mediante el método Inverse Distance Weighting.,mdt.mdt,geom,[object Object]] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-10T21:58:43.480Z','error','coveringcells','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-10T21:58:43.490Z','error','coveringcells','process$','error adding gridder job: RxPg ORM d pgInsert$ method params [gridderJobPointIdwMdt,gridderTaskPointIdwMdt,0,0,select geom from context.andalucia,] duplicated: duplicate key value violates unique constraint "gridder_job_pkey"','undefined'
'2021-01-10T21:58:43.490Z','info','coveringcells','process$','added objects to the DB','undefined'
'2021-01-10T21:58:48.830Z','info','coveringcells','process$','gridding finished','undefined'
